id	set	colony	trophobiont	host	time(minutes)	status	sequence
1	set1	L	larvae	Lasius_flavus	6	1	1
2	set1	L	larvae	Lasius_flavus	6	1	1
3	set1	L	larvae	Lasius_flavus	8	1	1
4	set1	L	larvae	Lasius_flavus	8	1	1
5	set1	L	larvae	Lasius_flavus	30	0	1
6	set1	L	Aploneura_lentisci	Lasius_flavus	4	1	1
7	set1	L	Aploneura_lentisci	Lasius_flavus	30	0	1
8	set1	L	Aploneura_lentisci	Lasius_flavus	30	0	1
9	set1	L	Aploneura_lentisci	Lasius_flavus	30	0	1
10	set1	L	Aploneura_lentisci	Lasius_flavus	30	0	1
11	set1	L	Tetraneura_ulmi	Lasius_flavus	6	1	1
12	set1	L	Tetraneura_ulmi	Lasius_flavus	10	1	1
13	set1	L	Tetraneura_ulmi	Lasius_flavus	12	1	1
14	set1	L	Tetraneura_ulmi	Lasius_flavus	20	1	1
15	set1	L	Tetraneura_ulmi	Lasius_flavus	30	0	1
16	set1	L	Geoica_utricularia	Lasius_flavus	4	1	1
17	set1	L	Geoica_utricularia	Lasius_flavus	4	1	1
18	set1	L	Geoica_utricularia	Lasius_flavus	6	1	1
19	set1	L	Geoica_utricularia	Lasius_flavus	10	1	1
20	set1	L	Geoica_utricularia	Lasius_flavus	10	1	1
21	set1	L	Geoica_setulosa	Lasius_flavus	8	1	1
22	set1	L	Geoica_setulosa	Lasius_flavus	30	0	1
23	set1	L	Geoica_setulosa	Lasius_flavus	30	0	1
24	set1	L	Geoica_setulosa	Lasius_flavus	30	0	1
25	set1	L	Geoica_setulosa	Lasius_flavus	30	0	1
26	set1	L	Forda_formicaria	Lasius_flavus	4	1	1
27	set1	L	Forda_formicaria	Lasius_flavus	6	1	1
28	set1	L	Forda_formicaria	Lasius_flavus	6	1	1
29	set1	L	Forda_formicaria	Lasius_flavus	8	1	1
30	set1	L	Forda_formicaria	Lasius_flavus	10	1	1
31	set1	L	Trama_rara	Lasius_flavus	2	1	1
32	set1	L	Trama_rara	Lasius_flavus	4	1	1
33	set1	L	Trama_rara	Lasius_flavus	6	1	1
34	set1	L	Trama_rara	Lasius_flavus	12	1	1
35	set1	L	Trama_rara	Lasius_flavus	22	1	1
1	set2	L	larvae	Lasius_flavus	4	1	2
2	set2	L	larvae	Lasius_flavus	4	1	2
3	set2	L	larvae	Lasius_flavus	4	1	2
4	set2	L	larvae	Lasius_flavus	6	1	2
5	set2	L	larvae	Lasius_flavus	22	1	2
6	set2	L	Aploneura_lentisci	Lasius_flavus	30	0	2
7	set2	L	Aploneura_lentisci	Lasius_flavus	30	0	2
8	set2	L	Aploneura_lentisci	Lasius_flavus	30	0	2
9	set2	L	Aploneura_lentisci	Lasius_flavus	30	0	2
10	set2	L	Aploneura_lentisci	Lasius_flavus	30	0	2
11	set2	L	Tetraneura_ulmi	Lasius_flavus	6	1	2
12	set2	L	Tetraneura_ulmi	Lasius_flavus	8	1	2
13	set2	L	Tetraneura_ulmi	Lasius_flavus	12	1	2
14	set2	L	Tetraneura_ulmi	Lasius_flavus	14	1	2
15	set2	L	Tetraneura_ulmi	Lasius_flavus	16	1	2
16	set2	L	Geoica_utricularia	Lasius_flavus	2	1	2
17	set2	L	Geoica_utricularia	Lasius_flavus	4	1	2
18	set2	L	Geoica_utricularia	Lasius_flavus	4	1	2
19	set2	L	Geoica_utricularia	Lasius_flavus	6	1	2
20	set2	L	Geoica_utricularia	Lasius_flavus	14	1	2
21	set2	L	Geoica_setulosa	Lasius_flavus	6	1	2
22	set2	L	Geoica_setulosa	Lasius_flavus	10	1	2
23	set2	L	Geoica_setulosa	Lasius_flavus	12	1	2
24	set2	L	Geoica_setulosa	Lasius_flavus	20	1	2
25	set2	L	Geoica_setulosa	Lasius_flavus	24	1	2
26	set2	L	Forda_formicaria	Lasius_flavus	2	1	2
27	set2	L	Forda_formicaria	Lasius_flavus	4	1	2
28	set2	L	Forda_formicaria	Lasius_flavus	6	1	2
29	set2	L	Forda_formicaria	Lasius_flavus	8	1	2
30	set2	L	Forda_formicaria	Lasius_flavus	14	1	2
31	set2	L	Trama_rara	Lasius_flavus	6	1	2
32	set2	L	Trama_rara	Lasius_flavus	10	1	2
33	set2	L	Trama_rara	Lasius_flavus	16	1	2
34	set2	L	Trama_rara	Lasius_flavus	18	1	2
35	set2	L	Trama_rara	Lasius_flavus	30	0	2
1	set3	L	larvae	Lasius_flavus	4	1	3
2	set3	L	larvae	Lasius_flavus	4	1	3
3	set3	L	larvae	Lasius_flavus	6	1	3
4	set3	L	larvae	Lasius_flavus	8	1	3
5	set3	L	larvae	Lasius_flavus	10	1	3
6	set3	L	Aploneura_lentisci	Lasius_flavus	30	0	3
7	set3	L	Aploneura_lentisci	Lasius_flavus	30	0	3
8	set3	L	Aploneura_lentisci	Lasius_flavus	30	0	3
9	set3	L	Aploneura_lentisci	Lasius_flavus	30	0	3
10	set3	L	Aploneura_lentisci	Lasius_flavus	30	0	3
11	set3	L	Tetraneura_ulmi	Lasius_flavus	2	1	3
12	set3	L	Tetraneura_ulmi	Lasius_flavus	12	1	3
13	set3	L	Tetraneura_ulmi	Lasius_flavus	30	0	3
14	set3	L	Tetraneura_ulmi	Lasius_flavus	30	0	3
15	set3	L	Tetraneura_ulmi	Lasius_flavus	30	0	3
16	set3	L	Geoica_utricularia	Lasius_flavus	2	1	3
17	set3	L	Geoica_utricularia	Lasius_flavus	4	1	3
18	set3	L	Geoica_utricularia	Lasius_flavus	8	1	3
19	set3	L	Geoica_utricularia	Lasius_flavus	10	1	3
20	set3	L	Geoica_utricularia	Lasius_flavus	10	1	3
21	set3	L	Geoica_setulosa	Lasius_flavus	6	1	3
22	set3	L	Geoica_setulosa	Lasius_flavus	6	1	3
23	set3	L	Geoica_setulosa	Lasius_flavus	8	1	3
24	set3	L	Geoica_setulosa	Lasius_flavus	14	1	3
25	set3	L	Geoica_setulosa	Lasius_flavus	14	1	3
26	set3	L	Forda_formicaria	Lasius_flavus	2	1	3
27	set3	L	Forda_formicaria	Lasius_flavus	4	1	3
28	set3	L	Forda_formicaria	Lasius_flavus	4	1	3
29	set3	L	Forda_formicaria	Lasius_flavus	4	1	3
30	set3	L	Forda_formicaria	Lasius_flavus	14	1	3
31	set3	L	Trama_rara	Lasius_flavus	6	1	3
32	set3	L	Trama_rara	Lasius_flavus	12	1	3
33	set3	L	Trama_rara	Lasius_flavus	12	1	3
34	set3	L	Trama_rara	Lasius_flavus	16	1	3
35	set3	L	Trama_rara	Lasius_flavus	20	1	3
1	set4	L	larvae	Lasius_flavus	2	1	4
2	set4	L	larvae	Lasius_flavus	2	1	4
3	set4	L	larvae	Lasius_flavus	4	1	4
4	set4	L	larvae	Lasius_flavus	8	1	4
5	set4	L	larvae	Lasius_flavus	10	1	4
6	set4	L	Aploneura_lentisci	Lasius_flavus	20	1	4
7	set4	L	Aploneura_lentisci	Lasius_flavus	30	0	4
8	set4	L	Aploneura_lentisci	Lasius_flavus	30	0	4
9	set4	L	Aploneura_lentisci	Lasius_flavus	30	0	4
10	set4	L	Aploneura_lentisci	Lasius_flavus	30	0	4
11	set4	L	Tetraneura_ulmi	Lasius_flavus	4	1	4
12	set4	L	Tetraneura_ulmi	Lasius_flavus	6	1	4
13	set4	L	Tetraneura_ulmi	Lasius_flavus	8	1	4
14	set4	L	Tetraneura_ulmi	Lasius_flavus	8	1	4
15	set4	L	Tetraneura_ulmi	Lasius_flavus	30	0	4
16	set4	L	Geoica_utricularia	Lasius_flavus	2	1	4
17	set4	L	Geoica_utricularia	Lasius_flavus	6	1	4
18	set4	L	Geoica_utricularia	Lasius_flavus	10	1	4
19	set4	L	Geoica_utricularia	Lasius_flavus	10	1	4
20	set4	L	Geoica_utricularia	Lasius_flavus	10	1	4
21	set4	L	Geoica_setulosa	Lasius_flavus	6	1	4
22	set4	L	Geoica_setulosa	Lasius_flavus	8	1	4
23	set4	L	Geoica_setulosa	Lasius_flavus	8	1	4
24	set4	L	Geoica_setulosa	Lasius_flavus	10	1	4
25	set4	L	Geoica_setulosa	Lasius_flavus	30	0	4
26	set4	L	Forda_formicaria	Lasius_flavus	2	1	4
27	set4	L	Forda_formicaria	Lasius_flavus	6	1	4
28	set4	L	Forda_formicaria	Lasius_flavus	8	1	4
29	set4	L	Forda_formicaria	Lasius_flavus	8	1	4
30	set4	L	Forda_formicaria	Lasius_flavus	10	1	4
31	set4	L	Trama_rara	Lasius_flavus	2	1	4
32	set4	L	Trama_rara	Lasius_flavus	14	1	4
33	set4	L	Trama_rara	Lasius_flavus	20	1	4
34	set4	L	Trama_rara	Lasius_flavus	30	0	4
35	set4	L	Trama_rara	Lasius_flavus	30	0	4
1	set5	L	larvae	Lasius_flavus	2	1	5
2	set5	L	larvae	Lasius_flavus	8	1	5
3	set5	L	larvae	Lasius_flavus	10	1	5
4	set5	L	larvae	Lasius_flavus	12	1	5
5	set5	L	larvae	Lasius_flavus	14	1	5
6	set5	L	Aploneura_lentisci	Lasius_flavus	30	0	5
7	set5	L	Aploneura_lentisci	Lasius_flavus	30	0	5
8	set5	L	Aploneura_lentisci	Lasius_flavus	30	0	5
9	set5	L	Aploneura_lentisci	Lasius_flavus	30	0	5
10	set5	L	Aploneura_lentisci	Lasius_flavus	30	0	5
11	set5	L	Tetraneura_ulmi	Lasius_flavus	22	1	5
12	set5	L	Tetraneura_ulmi	Lasius_flavus	22	1	5
13	set5	L	Tetraneura_ulmi	Lasius_flavus	30	1	5
14	set5	L	Tetraneura_ulmi	Lasius_flavus	30	0	5
15	set5	L	Tetraneura_ulmi	Lasius_flavus	30	0	5
16	set5	L	Geoica_utricularia	Lasius_flavus	4	1	5
17	set5	L	Geoica_utricularia	Lasius_flavus	8	1	5
18	set5	L	Geoica_utricularia	Lasius_flavus	12	1	5
19	set5	L	Geoica_utricularia	Lasius_flavus	18	1	5
20	set5	L	Geoica_utricularia	Lasius_flavus	24	1	5
21	set5	L	Geoica_setulosa	Lasius_flavus	6	1	5
22	set5	L	Geoica_setulosa	Lasius_flavus	14	1	5
23	set5	L	Geoica_setulosa	Lasius_flavus	22	1	5
24	set5	L	Geoica_setulosa	Lasius_flavus	30	0	5
25	set5	L	Geoica_setulosa	Lasius_flavus	30	0	5
26	set5	L	Forda_formicaria	Lasius_flavus	6	1	5
27	set5	L	Forda_formicaria	Lasius_flavus	14	1	5
28	set5	L	Forda_formicaria	Lasius_flavus	16	1	5
29	set5	L	Forda_formicaria	Lasius_flavus	20	1	5
30	set5	L	Forda_formicaria	Lasius_flavus	28	1	5
31	set5	L	Trama_rara	Lasius_flavus	2	1	5
32	set5	L	Trama_rara	Lasius_flavus	12	1	5
33	set5	L	Trama_rara	Lasius_flavus	16	1	5
34	set5	L	Trama_rara	Lasius_flavus	28	1	5
35	set5	L	Trama_rara	Lasius_flavus	30	0	5
1	set6	L	larvae	Lasius_flavus	2	1	6
2	set6	L	larvae	Lasius_flavus	2	1	6
3	set6	L	larvae	Lasius_flavus	6	1	6
4	set6	L	larvae	Lasius_flavus	6	1	6
5	set6	L	larvae	Lasius_flavus	8	1	6
6	set6	L	Aploneura_lentisci	Lasius_flavus	12	1	6
7	set6	L	Aploneura_lentisci	Lasius_flavus	30	0	6
8	set6	L	Aploneura_lentisci	Lasius_flavus	30	0	6
9	set6	L	Aploneura_lentisci	Lasius_flavus	30	0	6
10	set6	L	Aploneura_lentisci	Lasius_flavus	30	0	6
11	set6	L	Tetraneura_ulmi	Lasius_flavus	10	1	6
12	set6	L	Tetraneura_ulmi	Lasius_flavus	10	1	6
13	set6	L	Tetraneura_ulmi	Lasius_flavus	30	0	6
14	set6	L	Tetraneura_ulmi	Lasius_flavus	30	0	6
15	set6	L	Tetraneura_ulmi	Lasius_flavus	30	0	6
16	set6	L	Geoica_utricularia	Lasius_flavus	2	1	6
17	set6	L	Geoica_utricularia	Lasius_flavus	4	1	6
18	set6	L	Geoica_utricularia	Lasius_flavus	4	1	6
19	set6	L	Geoica_utricularia	Lasius_flavus	4	1	6
20	set6	L	Geoica_utricularia	Lasius_flavus	8	1	6
21	set6	L	Geoica_setulosa	Lasius_flavus	14	1	6
22	set6	L	Geoica_setulosa	Lasius_flavus	20	1	6
23	set6	L	Geoica_setulosa	Lasius_flavus	30	0	6
24	set6	L	Geoica_setulosa	Lasius_flavus	30	0	6
25	set6	L	Geoica_setulosa	Lasius_flavus	30	0	6
26	set6	L	Forda_formicaria	Lasius_flavus	2	1	6
27	set6	L	Forda_formicaria	Lasius_flavus	4	1	6
28	set6	L	Forda_formicaria	Lasius_flavus	8	1	6
29	set6	L	Forda_formicaria	Lasius_flavus	8	1	6
30	set6	L	Forda_formicaria	Lasius_flavus	18	1	6
31	set6	L	Trama_rara	Lasius_flavus	2	1	6
32	set6	L	Trama_rara	Lasius_flavus	8	1	6
33	set6	L	Trama_rara	Lasius_flavus	8	1	6
34	set6	L	Trama_rara	Lasius_flavus	14	1	6
35	set6	L	Trama_rara	Lasius_flavus	18	1	6
1	set7	L	larvae	Lasius_flavus	12	1	7
2	set7	L	larvae	Lasius_flavus	12	1	7
3	set7	L	larvae	Lasius_flavus	14	1	7
4	set7	L	larvae	Lasius_flavus	14	1	7
5	set7	L	larvae	Lasius_flavus	14	1	7
6	set7	L	Aploneura_lentisci	Lasius_flavus	16	1	7
7	set7	L	Aploneura_lentisci	Lasius_flavus	30	0	7
8	set7	L	Aploneura_lentisci	Lasius_flavus	30	0	7
9	set7	L	Aploneura_lentisci	Lasius_flavus	30	0	7
10	set7	L	Aploneura_lentisci	Lasius_flavus	30	0	7
11	set7	L	Tetraneura_ulmi	Lasius_flavus	10	1	7
12	set7	L	Tetraneura_ulmi	Lasius_flavus	14	1	7
13	set7	L	Tetraneura_ulmi	Lasius_flavus	14	1	7
14	set7	L	Tetraneura_ulmi	Lasius_flavus	24	1	7
15	set7	L	Tetraneura_ulmi	Lasius_flavus	30	0	7
16	set7	L	Geoica_utricularia	Lasius_flavus	8	1	7
17	set7	L	Geoica_utricularia	Lasius_flavus	10	1	7
18	set7	L	Geoica_utricularia	Lasius_flavus	14	1	7
19	set7	L	Geoica_utricularia	Lasius_flavus	16	1	7
20	set7	L	Geoica_utricularia	Lasius_flavus	16	1	7
21	set7	L	Geoica_setulosa	Lasius_flavus	4	1	7
22	set7	L	Geoica_setulosa	Lasius_flavus	10	1	7
23	set7	L	Geoica_setulosa	Lasius_flavus	16	1	7
24	set7	L	Geoica_setulosa	Lasius_flavus	20	1	7
25	set7	L	Geoica_setulosa	Lasius_flavus	30	0	7
26	set7	L	Forda_formicaria	Lasius_flavus	2	1	7
27	set7	L	Forda_formicaria	Lasius_flavus	2	1	7
28	set7	L	Forda_formicaria	Lasius_flavus	10	1	7
29	set7	L	Forda_formicaria	Lasius_flavus	14	1	7
30	set7	L	Forda_formicaria	Lasius_flavus	18	1	7
31	set7	L	Trama_rara	Lasius_flavus	6	1	7
32	set7	L	Trama_rara	Lasius_flavus	6	1	7
33	set7	L	Trama_rara	Lasius_flavus	8	1	7
34	set7	L	Trama_rara	Lasius_flavus	10	1	7
35	set7	L	Trama_rara	Lasius_flavus	14	1	7
1	set8	L	larvae	Lasius_flavus	4	1	8
2	set8	L	larvae	Lasius_flavus	6	1	8
3	set8	L	larvae	Lasius_flavus	10	1	8
4	set8	L	larvae	Lasius_flavus	10	1	8
5	set8	L	larvae	Lasius_flavus	14	1	8
6	set8	L	Aploneura_lentisci	Lasius_flavus	14	1	8
7	set8	L	Aploneura_lentisci	Lasius_flavus	20	1	8
8	set8	L	Aploneura_lentisci	Lasius_flavus	30	0	8
9	set8	L	Aploneura_lentisci	Lasius_flavus	30	0	8
10	set8	L	Aploneura_lentisci	Lasius_flavus	30	0	8
11	set8	L	Tetraneura_ulmi	Lasius_flavus	8	1	8
12	set8	L	Tetraneura_ulmi	Lasius_flavus	14	1	8
13	set8	L	Tetraneura_ulmi	Lasius_flavus	22	1	8
14	set8	L	Tetraneura_ulmi	Lasius_flavus	30	0	8
15	set8	L	Tetraneura_ulmi	Lasius_flavus	30	0	8
16	set8	L	Geoica_utricularia	Lasius_flavus	16	1	8
17	set8	L	Geoica_utricularia	Lasius_flavus	24	1	8
18	set8	L	Geoica_utricularia	Lasius_flavus	28	1	8
19	set8	L	Geoica_utricularia	Lasius_flavus	30	0	8
20	set8	L	Geoica_utricularia	Lasius_flavus	30	0	8
21	set8	L	Geoica_setulosa	Lasius_flavus	6	1	8
22	set8	L	Geoica_setulosa	Lasius_flavus	12	1	8
23	set8	L	Geoica_setulosa	Lasius_flavus	14	1	8
24	set8	L	Geoica_setulosa	Lasius_flavus	20	1	8
25	set8	L	Geoica_setulosa	Lasius_flavus	22	1	8
26	set8	L	Forda_formicaria	Lasius_flavus	4	1	8
27	set8	L	Forda_formicaria	Lasius_flavus	4	1	8
28	set8	L	Forda_formicaria	Lasius_flavus	12	1	8
29	set8	L	Forda_formicaria	Lasius_flavus	12	1	8
30	set8	L	Forda_formicaria	Lasius_flavus	18	1	8
31	set8	L	Trama_rara	Lasius_flavus	4	1	8
32	set8	L	Trama_rara	Lasius_flavus	4	1	8
33	set8	L	Trama_rara	Lasius_flavus	10	1	8
34	set8	L	Trama_rara	Lasius_flavus	12	1	8
35	set8	L	Trama_rara	Lasius_flavus	20	1	8
1	set9	L	larvae	Lasius_flavus	2	1	9
2	set9	L	larvae	Lasius_flavus	6	1	9
3	set9	L	larvae	Lasius_flavus	6	1	9
4	set9	L	larvae	Lasius_flavus	18	1	9
5	set9	L	larvae	Lasius_flavus	22	1	9
6	set9	L	Aploneura_lentisci	Lasius_flavus	12	1	9
7	set9	L	Aploneura_lentisci	Lasius_flavus	30	0	9
8	set9	L	Aploneura_lentisci	Lasius_flavus	30	0	9
9	set9	L	Aploneura_lentisci	Lasius_flavus	30	0	9
10	set9	L	Aploneura_lentisci	Lasius_flavus	30	0	9
11	set9	L	Tetraneura_ulmi	Lasius_flavus	12	1	9
12	set9	L	Tetraneura_ulmi	Lasius_flavus	16	1	9
13	set9	L	Tetraneura_ulmi	Lasius_flavus	18	1	9
14	set9	L	Tetraneura_ulmi	Lasius_flavus	30	0	9
15	set9	L	Tetraneura_ulmi	Lasius_flavus	30	0	9
16	set9	L	Geoica_utricularia	Lasius_flavus	6	1	9
17	set9	L	Geoica_utricularia	Lasius_flavus	6	1	9
18	set9	L	Geoica_utricularia	Lasius_flavus	10	1	9
19	set9	L	Geoica_utricularia	Lasius_flavus	10	1	9
20	set9	L	Geoica_utricularia	Lasius_flavus	24	1	9
21	set9	L	Geoica_setulosa	Lasius_flavus	4	1	9
22	set9	L	Geoica_setulosa	Lasius_flavus	4	1	9
23	set9	L	Geoica_setulosa	Lasius_flavus	10	1	9
24	set9	L	Geoica_setulosa	Lasius_flavus	10	1	9
25	set9	L	Geoica_setulosa	Lasius_flavus	14	1	9
26	set9	L	Forda_formicaria	Lasius_flavus	2	1	9
27	set9	L	Forda_formicaria	Lasius_flavus	2	1	9
28	set9	L	Forda_formicaria	Lasius_flavus	10	1	9
29	set9	L	Forda_formicaria	Lasius_flavus	10	1	9
30	set9	L	Forda_formicaria	Lasius_flavus	20	1	9
31	set9	L	Trama_rara	Lasius_flavus	2	1	9
32	set9	L	Trama_rara	Lasius_flavus	4	1	9
33	set9	L	Trama_rara	Lasius_flavus	4	1	9
34	set9	L	Trama_rara	Lasius_flavus	10	1	9
35	set9	L	Trama_rara	Lasius_flavus	14	1	9
1	set10	L	larvae	Lasius_flavus	2	1	10
2	set10	L	larvae	Lasius_flavus	4	1	10
3	set10	L	larvae	Lasius_flavus	6	1	10
4	set10	L	larvae	Lasius_flavus	12	1	10
5	set10	L	larvae	Lasius_flavus	14	1	10
6	set10	L	Aploneura_lentisci	Lasius_flavus	30	0	10
7	set10	L	Aploneura_lentisci	Lasius_flavus	30	0	10
8	set10	L	Aploneura_lentisci	Lasius_flavus	30	0	10
9	set10	L	Aploneura_lentisci	Lasius_flavus	30	0	10
10	set10	L	Aploneura_lentisci	Lasius_flavus	30	0	10
11	set10	L	Tetraneura_ulmi	Lasius_flavus	2	1	10
12	set10	L	Tetraneura_ulmi	Lasius_flavus	4	1	10
13	set10	L	Tetraneura_ulmi	Lasius_flavus	6	1	10
14	set10	L	Tetraneura_ulmi	Lasius_flavus	10	1	10
15	set10	L	Tetraneura_ulmi	Lasius_flavus	18	1	10
16	set10	L	Geoica_utricularia	Lasius_flavus	2	1	10
17	set10	L	Geoica_utricularia	Lasius_flavus	4	1	10
18	set10	L	Geoica_utricularia	Lasius_flavus	4	1	10
19	set10	L	Geoica_utricularia	Lasius_flavus	6	1	10
20	set10	L	Geoica_utricularia	Lasius_flavus	8	1	10
21	set10	L	Geoica_setulosa	Lasius_flavus	2	1	10
22	set10	L	Geoica_setulosa	Lasius_flavus	2	1	10
23	set10	L	Geoica_setulosa	Lasius_flavus	6	1	10
24	set10	L	Geoica_setulosa	Lasius_flavus	6	1	10
25	set10	L	Geoica_setulosa	Lasius_flavus	30	0	10
26	set10	L	Forda_formicaria	Lasius_flavus	2	1	10
27	set10	L	Forda_formicaria	Lasius_flavus	2	1	10
28	set10	L	Forda_formicaria	Lasius_flavus	4	1	10
29	set10	L	Forda_formicaria	Lasius_flavus	10	1	10
30	set10	L	Forda_formicaria	Lasius_flavus	12	1	10
31	set10	L	Trama_rara	Lasius_flavus	2	1	10
32	set10	L	Trama_rara	Lasius_flavus	2	1	10
33	set10	L	Trama_rara	Lasius_flavus	4	1	10
34	set10	L	Trama_rara	Lasius_flavus	6	1	10
35	set10	L	Trama_rara	Lasius_flavus	6	1	10
1	set11	P	larvae	Lasius_flavus	8	1	1
2	set11	P	larvae	Lasius_flavus	8	1	1
3	set11	P	larvae	Lasius_flavus	8	1	1
4	set11	P	larvae	Lasius_flavus	10	1	1
5	set11	P	larvae	Lasius_flavus	30	0	1
6	set11	P	Aploneura_lentisci	Lasius_flavus	16	1	1
7	set11	P	Aploneura_lentisci	Lasius_flavus	18	1	1
8	set11	P	Aploneura_lentisci	Lasius_flavus	24	1	1
9	set11	P	Aploneura_lentisci	Lasius_flavus	30	0	1
10	set11	P	Aploneura_lentisci	Lasius_flavus	30	0	1
11	set11	P	Tetraneura_ulmi	Lasius_flavus	8	1	1
12	set11	P	Tetraneura_ulmi	Lasius_flavus	14	1	1
13	set11	P	Tetraneura_ulmi	Lasius_flavus	24	1	1
14	set11	P	Tetraneura_ulmi	Lasius_flavus	24	1	1
15	set11	P	Tetraneura_ulmi	Lasius_flavus	30	0	1
16	set11	P	Geoica_utricularia	Lasius_flavus	2	1	1
17	set11	P	Geoica_utricularia	Lasius_flavus	4	1	1
18	set11	P	Geoica_utricularia	Lasius_flavus	4	1	1
19	set11	P	Geoica_utricularia	Lasius_flavus	6	1	1
20	set11	P	Geoica_utricularia	Lasius_flavus	6	1	1
21	set11	P	Geoica_setulosa	Lasius_flavus	2	1	1
22	set11	P	Geoica_setulosa	Lasius_flavus	6	1	1
23	set11	P	Geoica_setulosa	Lasius_flavus	12	1	1
24	set11	P	Geoica_setulosa	Lasius_flavus	16	1	1
25	set11	P	Geoica_setulosa	Lasius_flavus	30	0	1
26	set11	P	Forda_formicaria	Lasius_flavus	2	1	1
27	set11	P	Forda_formicaria	Lasius_flavus	6	1	1
28	set11	P	Forda_formicaria	Lasius_flavus	16	1	1
29	set11	P	Forda_formicaria	Lasius_flavus	18	1	1
30	set11	P	Forda_formicaria	Lasius_flavus	20	1	1
31	set11	P	Trama_rara	Lasius_flavus	4	1	1
32	set11	P	Trama_rara	Lasius_flavus	6	1	1
33	set11	P	Trama_rara	Lasius_flavus	12	1	1
34	set11	P	Trama_rara	Lasius_flavus	12	1	1
35	set11	P	Trama_rara	Lasius_flavus	14	1	1
1	set12	P	larvae	Lasius_flavus	6	1	2
2	set12	P	larvae	Lasius_flavus	18	1	2
3	set12	P	larvae	Lasius_flavus	22	1	2
4	set12	P	larvae	Lasius_flavus	30	1	2
5	set12	P	larvae	Lasius_flavus	30	0	2
6	set12	P	Aploneura_lentisci	Lasius_flavus	30	0	2
7	set12	P	Aploneura_lentisci	Lasius_flavus	30	0	2
8	set12	P	Aploneura_lentisci	Lasius_flavus	30	0	2
9	set12	P	Aploneura_lentisci	Lasius_flavus	30	0	2
10	set12	P	Aploneura_lentisci	Lasius_flavus	30	0	2
11	set12	P	Tetraneura_ulmi	Lasius_flavus	8	1	2
12	set12	P	Tetraneura_ulmi	Lasius_flavus	12	1	2
13	set12	P	Tetraneura_ulmi	Lasius_flavus	12	1	2
14	set12	P	Tetraneura_ulmi	Lasius_flavus	20	1	2
15	set12	P	Tetraneura_ulmi	Lasius_flavus	30	0	2
16	set12	P	Geoica_utricularia	Lasius_flavus	2	1	2
17	set12	P	Geoica_utricularia	Lasius_flavus	6	1	2
18	set12	P	Geoica_utricularia	Lasius_flavus	6	1	2
19	set12	P	Geoica_utricularia	Lasius_flavus	8	1	2
20	set12	P	Geoica_utricularia	Lasius_flavus	30	0	2
21	set12	P	Geoica_setulosa	Lasius_flavus	2	1	2
22	set12	P	Geoica_setulosa	Lasius_flavus	16	1	2
23	set12	P	Geoica_setulosa	Lasius_flavus	20	1	2
24	set12	P	Geoica_setulosa	Lasius_flavus	30	0	2
25	set12	P	Geoica_setulosa	Lasius_flavus	30	0	2
26	set12	P	Forda_formicaria	Lasius_flavus	2	1	2
27	set12	P	Forda_formicaria	Lasius_flavus	6	1	2
28	set12	P	Forda_formicaria	Lasius_flavus	6	1	2
29	set12	P	Forda_formicaria	Lasius_flavus	30	0	2
30	set12	P	Forda_formicaria	Lasius_flavus	30	0	2
31	set12	P	Trama_rara	Lasius_flavus	4	1	2
32	set12	P	Trama_rara	Lasius_flavus	4	1	2
33	set12	P	Trama_rara	Lasius_flavus	6	1	2
34	set12	P	Trama_rara	Lasius_flavus	10	1	2
35	set12	P	Trama_rara	Lasius_flavus	16	1	2
1	set13	P	larvae	Lasius_flavus	12	1	3
2	set13	P	larvae	Lasius_flavus	12	1	3
3	set13	P	larvae	Lasius_flavus	14	1	3
4	set13	P	larvae	Lasius_flavus	20	1	3
5	set13	P	larvae	Lasius_flavus	20	1	3
6	set13	P	Aploneura_lentisci	Lasius_flavus	28	1	3
7	set13	P	Aploneura_lentisci	Lasius_flavus	30	0	3
8	set13	P	Aploneura_lentisci	Lasius_flavus	30	0	3
9	set13	P	Aploneura_lentisci	Lasius_flavus	30	0	3
10	set13	P	Aploneura_lentisci	Lasius_flavus	30	0	3
11	set13	P	Tetraneura_ulmi	Lasius_flavus	4	1	3
12	set13	P	Tetraneura_ulmi	Lasius_flavus	6	1	3
13	set13	P	Tetraneura_ulmi	Lasius_flavus	6	1	3
14	set13	P	Tetraneura_ulmi	Lasius_flavus	14	1	3
15	set13	P	Tetraneura_ulmi	Lasius_flavus	20	1	3
16	set13	P	Geoica_utricularia	Lasius_flavus	4	1	3
17	set13	P	Geoica_utricularia	Lasius_flavus	4	1	3
18	set13	P	Geoica_utricularia	Lasius_flavus	8	1	3
19	set13	P	Geoica_utricularia	Lasius_flavus	14	1	3
20	set13	P	Geoica_utricularia	Lasius_flavus	16	1	3
21	set13	P	Geoica_setulosa	Lasius_flavus	4	1	3
22	set13	P	Geoica_setulosa	Lasius_flavus	16	1	3
23	set13	P	Geoica_setulosa	Lasius_flavus	20	1	3
24	set13	P	Geoica_setulosa	Lasius_flavus	26	1	3
25	set13	P	Geoica_setulosa	Lasius_flavus	30	1	3
26	set13	P	Forda_formicaria	Lasius_flavus	8	1	3
27	set13	P	Forda_formicaria	Lasius_flavus	14	1	3
28	set13	P	Forda_formicaria	Lasius_flavus	14	1	3
29	set13	P	Forda_formicaria	Lasius_flavus	22	1	3
30	set13	P	Forda_formicaria	Lasius_flavus	22	1	3
